Word	BlogFreq	BlogFreqPm	BlogCD	BlogCDPc	TwitterFreq	TwitterFreqPm	TwitterCD	TwitterCDPc	NewsFreq	NewsFreqPm	NewsCD	NewsCDPc.
firmanın	48	9.5776	35	0.0226	1	1.3624	1	0.0015	6	0.8673	6	0.0043
fikirlərim	48	9.5776	48	0.0309	8	10.8992	8	0.0123	19	2.7465	19	0.0135
federasiyasının	48	9.5776	44	0.0284	5	6.8120	5	0.0077	332	47.9913	309	0.2192
evlərini	48	9.5776	46	0.0297	7	9.5368	7	0.0108	69	9.9741	67	0.0475
etdirirlər	48	9.5776	47	0.0303	5	6.8120	5	0.0077	159	22.9838	158	0.1121
enib	48	9.5776	48	0.0309	3	4.0872	3	0.0046	91	13.1542	88	0.0624
dollardan	48	9.5776	45	0.0290	3	4.0872	3	0.0046	225	32.5242	203	0.1440
diktatura	48	9.5776	45	0.0290	20	27.2481	19	0.0293	59	8.5286	52	0.0369
canın	48	9.5776	47	0.0303	25	34.0601	25	0.0386	16	2.3128	16	0.0113
bəzisi	48	9.5776	32	0.0206	10	13.6240	8	0.0123	34	4.9148	25	0.0177
bizik	48	9.5776	43	0.0277	14	19.0736	14	0.0216	15	2.1683	15	0.0106
birtərəfli	48	9.5776	46	0.0297	3	4.0872	3	0.0046	142	20.5264	133	0.0943
bilmədiyindən	48	9.5776	47	0.0303	0	0	0	0	27	3.9029	27	0.0191
bilmirsə	48	9.5776	44	0.0284	5	6.8120	5	0.0077	55	7.9504	53	0.0376
bilmirsiniz	48	9.5776	48	0.0309	9	12.2616	9	0.0139	18	2.6019	18	0.0128
başlanıb	48	9.5776	48	0.0309	16	21.7985	16	0.0247	342	49.4368	335	0.2376
başladığını	48	9.5776	47	0.0303	3	4.0872	3	0.0046	70	10.1186	69	0.0489
balet	48	9.5776	41	0.0264	5	6.8120	5	0.0077	126	18.2136	103	0.0731
ağılsız	48	9.5776	38	0.0245	22	29.9729	21	0.0324	25	3.6138	24	0.0170
açıqlamaq	48	9.5776	47	0.0303	0	0	0	0	50	7.2276	48	0.0340
azərbaycanca	48	9.5776	45	0.0290	58	79.0194	57	0.0879	33	4.7702	28	0.0199
aynur	48	9.5776	37	0.0238	9	12.2616	9	0.0139	47	6.7939	44	0.0312
axirətə	48	9.5776	45	0.0290	4	5.4496	4	0.0062	20	2.8910	19	0.0135
avqustunda	48	9.5776	48	0.0309	0	0	0	0	74	10.6969	72	0.0511
aparırıq	48	9.5776	46	0.0297	11	14.9864	11	0.0170	136	19.6591	132	0.0936
alınmışdır	48	9.5776	47	0.0303	6	8.1744	6	0.0093	204	29.4886	196	0.1390
addımlarını	48	9.5776	48	0.0309	1	1.3624	1	0.0015	81	11.7087	80	0.0567
əvvəlindən	47	9.3781	46	0.0297	4	5.4496	4	0.0062	140	20.2373	139	0.0986
ətrafını	47	9.3781	43	0.0277	1	1.3624	1	0.0015	27	3.9029	27	0.0191
əməllərinə	47	9.3781	45	0.0290	7	9.5368	7	0.0108	91	13.1542	86	0.0610
şəxsiyyətinə	47	9.3781	47	0.0303	1	1.3624	1	0.0015	48	6.9385	47	0.0333
şirkətə	47	9.3781	44	0.0284	7	9.5368	7	0.0108	62	8.9622	59	0.0418
şerlər	47	9.3781	41	0.0264	0	0	0	0	9	1.3010	9	0.0064
üzvüdür	47	9.3781	47	0.0303	7	9.5368	7	0.0108	177	25.5857	172	0.1220
üsullardan	47	9.3781	43	0.0277	0	0	0	0	37	5.3484	36	0.0255
özlərində	47	9.3781	47	0.0303	7	9.5368	7	0.0108	36	5.2039	36	0.0255
çəkilmək	47	9.3781	44	0.0284	1	1.3624	1	0.0015	55	7.9504	54	0.0383
çıxardır	47	9.3781	46	0.0297	7	9.5368	7	0.0108	11	1.5901	11	0.0078
çağıran	47	9.3781	47	0.0303	7	9.5368	7	0.0108	61	8.8177	60	0.0426
çalışmış	47	9.3781	46	0.0297	0	0	0	0	107	15.4671	102	0.0723
çalışmalıdır	47	9.3781	44	0.0284	0	0	0	0	64	9.2513	61	0.0433
çaldı	47	9.3781	46	0.0297	0	0	0	0	22	3.1801	22	0.0156
çalan	47	9.3781	47	0.0303	4	5.4496	4	0.0062	30	4.3366	28	0.0199
zəmində	47	9.3781	42	0.0271	3	4.0872	3	0.0046	70	10.1186	70	0.0496
yetkin	47	9.3781	44	0.0284	1	1.3624	1	0.0015	46	6.6494	46	0.0326
yerimə	47	9.3781	46	0.0297	4	5.4496	4	0.0062	17	2.4574	17	0.0121
yazıldığı	47	9.3781	46	0.0297	2	2.7248	2	0.0031	32	4.6257	32	0.0227
yazarların	47	9.3781	46	0.0297	3	4.0872	3	0.0046	42	6.0712	40	0.0284
yaxşılaşdırmaq	47	9.3781	45	0.0290	5	6.8120	5	0.0077	121	17.4908	120	0.0851
yaxınlaşmaq	47	9.3781	47	0.0303	2	2.7248	2	0.0031	41	5.9266	40	0.0284
yaranmasında	47	9.3781	47	0.0303	3	4.0872	3	0.0046	84	12.1424	82	0.0582
yanaşan	47	9.3781	46	0.0297	1	1.3624	1	0.0015	81	11.7087	80	0.0567
xeyirxahlıq	47	9.3781	43	0.0277	0	0	0	0	50	7.2276	49	0.0348
xasiyyəti	47	9.3781	44	0.0284	6	8.1744	6	0.0093	27	3.9029	27	0.0191
xarakterik	47	9.3781	47	0.0303	0	0	0	0	91	13.1542	89	0.0631
xahişi	47	9.3781	47	0.0303	3	4.0872	3	0.0046	61	8.8177	60	0.0426
vurulub	47	9.3781	46	0.0297	7	9.5368	7	0.0108	72	10.4078	71	0.0504
verənlərdən	47	9.3781	47	0.0303	10	13.6240	10	0.0154	83	11.9978	80	0.0567
verdikdə	47	9.3781	45	0.0290	0	0	0	0	26	3.7584	26	0.0184
vasitəçiliyi	47	9.3781	45	0.0290	1	1.3624	1	0.0015	76	10.9860	73	0.0518
təşkilati	47	9.3781	42	0.0271	2	2.7248	2	0.0031	167	24.1402	162	0.1149
təsəvvürü	47	9.3781	45	0.0290	0	0	0	0	26	3.7584	25	0.0177
təhlükəsizliyin	47	9.3781	44	0.0284	2	2.7248	2	0.0031	290	41.9201	274	0.1943
təcəssüm	47	9.3781	47	0.0303	7	9.5368	7	0.0108	57	8.2395	54	0.0383
təcrübəsini	47	9.3781	46	0.0297	4	5.4496	4	0.0062	120	17.3463	118	0.0837
tutublar	47	9.3781	46	0.0297	10	13.6240	10	0.0154	90	13.0097	88	0.0624
torpaqlarından	47	9.3781	44	0.0284	2	2.7248	2	0.0031	139	20.0927	133	0.0943
toplanması	47	9.3781	44	0.0284	0	0	0	0	92	13.2988	84	0.0596
tamaşaya	47	9.3781	46	0.0297	14	19.0736	14	0.0216	99	14.3107	94	0.0667
tabeliyində	47	9.3781	44	0.0284	2	2.7248	2	0.0031	87	12.5760	84	0.0596
səfərində	47	9.3781	44	0.0284	0	0	0	0	51	7.3722	50	0.0355
səbirli	47	9.3781	45	0.0290	13	17.7112	13	0.0200	36	5.2039	33	0.0234
söyləməyə	47	9.3781	47	0.0303	1	1.3624	1	0.0015	81	11.7087	81	0.0574
siyahısında	47	9.3781	47	0.0303	20	27.2481	20	0.0308	89	12.8651	86	0.0610
seçkilərinə	47	9.3781	41	0.0264	5	6.8120	5	0.0077	218	31.5124	201	0.1426
seçkilərindən	47	9.3781	42	0.0271	1	1.3624	1	0.0015	90	13.0097	88	0.0624
sazişin	47	9.3781	41	0.0264	2	2.7248	2	0.0031	139	20.0927	125	0.0887
sayıb	47	9.3781	47	0.0303	6	8.1744	6	0.0093	89	12.8651	88	0.0624
saya	47	9.3781	45	0.0290	5	6.8120	5	0.0077	30	4.3366	30	0.0213
salınıb	47	9.3781	47	0.0303	14	19.0736	14	0.0216	300	43.3656	290	0.2057
sahibkarlar	47	9.3781	44	0.0284	2	2.7248	2	0.0031	220	31.8015	193	0.1369
respublikamızda	47	9.3781	45	0.0290	0	0	0	0	514	74.2998	493	0.3497
regionunda	47	9.3781	47	0.0303	3	4.0872	3	0.0046	222	32.0906	212	0.1504
reaksiyası	47	9.3781	47	0.0303	0	0	0	0	73	10.5523	72	0.0511
quşu	47	9.3781	45	0.0290	9	12.2616	8	0.0123	44	6.3603	33	0.0234
qutu	47	9.3781	44	0.0284	8	10.8992	8	0.0123	45	6.5048	39	0.0277
qurumlara	47	9.3781	47	0.0303	5	6.8120	5	0.0077	166	23.9956	164	0.1163
qorunmaq	47	9.3781	43	0.0277	5	6.8120	5	0.0077	61	8.8177	60	0.0426
qismini	47	9.3781	42	0.0271	1	1.3624	1	0.0015	63	9.1068	58	0.0411
qanad	47	9.3781	42	0.0271	6	8.1744	6	0.0093	31	4.4811	31	0.0220
qabağındadır	47	9.3781	46	0.0297	2	2.7248	2	0.0031	119	17.2017	118	0.0837
parisə	47	9.3781	41	0.0264	4	5.4496	4	0.0062	33	4.7702	32	0.0227
oyundan	47	9.3781	45	0.0290	9	12.2616	9	0.0139	87	12.5760	84	0.0596
optimal	47	9.3781	43	0.0277	8	10.8992	8	0.0123	98	14.1661	93	0.0660
olaylar	47	9.3781	47	0.0303	0	0	0	0	141	20.3818	133	0.0943
ofisində	47	9.3781	42	0.0271	4	5.4496	4	0.0062	67	9.6850	66	0.0468
nəzarətdə	47	9.3781	47	0.0303	7	9.5368	7	0.0108	136	19.6591	134	0.0950
nəticəsiz	47	9.3781	45	0.0290	7	9.5368	7	0.0108	76	10.9860	76	0.0539
nəslinin	47	9.3781	47	0.0303	2	2.7248	2	0.0031	55	7.9504	53	0.0376
niyyətindədir	47	9.3781	47	0.0303	6	8.1744	6	0.0093	255	36.8608	251	0.1780
mərd	47	9.3781	46	0.0297	16	21.7985	16	0.0247	78	11.2751	72	0.0511
məkanın	47	9.3781	43	0.0277	3	4.0872	3	0.0046	64	9.2513	63	0.0447
məhvə	47	9.3781	47	0.0303	8	10.8992	8	0.0123	31	4.4811	31	0.0220
məhsullarını	47	9.3781	43	0.0277	0	0	0	0	89	12.8651	87	0.0617
məcəllədə	47	9.3781	47	0.0303	0	0	0	0	25	3.6138	22	0.0156
müşahidəçilərin	47	9.3781	39	0.0251	0	0	0	0	111	16.0453	100	0.0709
müşahidəçilər	47	9.3781	44	0.0284	0	0	0	0	135	19.5145	121	0.0858
müqavilədə	47	9.3781	42	0.0271	0	0	0	0	33	4.7702	30	0.0213
mövsüm	47	9.3781	44	0.0284	6	8.1744	6	0.0093	108	15.6116	94	0.0667
missiyasını	47	9.3781	45	0.0290	2	2.7248	2	0.0031	156	22.5501	149	0.1057
mehman	47	9.3781	42	0.0271	12	16.3488	12	0.0185	107	15.4671	99	0.0702
materialların	47	9.3781	44	0.0284	1	1.3624	1	0.0015	131	18.9363	125	0.0887
lütf	47	9.3781	43	0.0277	3	4.0872	3	0.0046	15	2.1683	14	0.0099
kürəsinin	47	9.3781	34	0.0219	3	4.0872	3	0.0046	28	4.0475	25	0.0177
konqresinin	47	9.3781	43	0.0277	2	2.7248	2	0.0031	151	21.8274	139	0.0986
keyfiyyətsiz	47	9.3781	43	0.0277	15	20.4361	15	0.0231	139	20.0927	117	0.0830
işlədilir	47	9.3781	45	0.0290	3	4.0872	3	0.0046	26	3.7584	25	0.0177
ixtisaslı	47	9.3781	43	0.0277	2	2.7248	2	0.0031	147	21.2492	140	0.0993
istəyənlərin	47	9.3781	43	0.0277	15	20.4361	15	0.0231	126	18.2136	120	0.0851
istəyə	47	9.3781	46	0.0297	9	12.2616	9	0.0139	25	3.6138	24	0.0170
istədikdə	47	9.3781	45	0.0290	6	8.1744	6	0.0093	20	2.8910	20	0.0142
istifadəçilər	47	9.3781	45	0.0290	24	32.6977	24	0.0370	19	2.7465	17	0.0121
istehlakçı	47	9.3781	44	0.0284	0	0	0	0	63	9.1068	55	0.0390
infrastruktur	47	9.3781	44	0.0284	9	12.2616	9	0.0139	660	95.4044	565	0.4007
indinin	47	9.3781	45	0.0290	0	0	0	0	39	5.6375	39	0.0277
ifaçısı	47	9.3781	39	0.0251	7	9.5368	7	0.0108	101	14.5998	91	0.0645
iddiasında	47	9.3781	44	0.0284	0	0	0	0	50	7.2276	49	0.0348
hüquqlarından	47	9.3781	44	0.0284	2	2.7248	2	0.0031	64	9.2513	61	0.0433
hesabatı	47	9.3781	44	0.0284	19	25.8857	19	0.0293	175	25.2966	158	0.1121
gətirmir	47	9.3781	47	0.0303	2	2.7248	2	0.0031	56	8.0949	56	0.0397
gətirilir	47	9.3781	47	0.0303	3	4.0872	3	0.0046	116	16.7680	114	0.0809
gərginliyi	47	9.3781	47	0.0303	5	6.8120	5	0.0077	83	11.9978	81	0.0574
gəncənin	47	9.3781	42	0.0271	6	8.1744	6	0.0093	91	13.1542	79	0.0560
göylərdə	47	9.3781	46	0.0297	2	2.7248	2	0.0031	17	2.4574	16	0.0113
göstərmir	47	9.3781	47	0.0303	24	32.6977	24	0.0370	75	10.8414	75	0.0532
görmüşdür	47	9.3781	43	0.0277	0	0	0	0	62	8.9622	62	0.0440
getməsini	47	9.3781	47	0.0303	3	4.0872	3	0.0046	31	4.4811	31	0.0220
getməkdən	47	9.3781	47	0.0303	8	10.8992	8	0.0123	29	4.1920	29	0.0206
gerçəkdən	47	9.3781	46	0.0297	2	2.7248	2	0.0031	56	8.0949	55	0.0390
fəaliyyətindən	47	9.3781	46	0.0297	0	0	0	0	221	31.9460	219	0.1553
firma	47	9.3781	43	0.0277	6	8.1744	6	0.0093	33	4.7702	32	0.0227
filmlərə	47	9.3781	46	0.0297	21	28.6105	21	0.0324	41	5.9266	39	0.0277
etdiniz	47	9.3781	44	0.0284	5	6.8120	5	0.0077	82	11.8533	80	0.0567
edilər	47	9.3781	45	0.0290	4	5.4496	4	0.0062	11	1.5901	11	0.0078
ediləcəyi	47	9.3781	47	0.0303	2	2.7248	2	0.0031	115	16.6235	114	0.0809
dözməyib	47	9.3781	46	0.0297	6	8.1744	6	0.0093	26	3.7584	25	0.0177
dualar	47	9.3781	47	0.0303	9	12.2616	9	0.0139	63	9.1068	59	0.0418
doldurmaq	47	9.3781	46	0.0297	2	2.7248	2	0.0031	62	8.9622	62	0.0440
dialoqa	47	9.3781	45	0.0290	3	4.0872	3	0.0046	89	12.8651	85	0.0603
deyilib	47	9.3781	46	0.0297	9	12.2616	9	0.0139	60	8.6731	60	0.0426
dediniz	47	9.3781	45	0.0290	2	2.7248	2	0.0031	39	5.6375	39	0.0277
dağları	47	9.3781	44	0.0284	4	5.4496	4	0.0062	55	7.9504	52	0.0369
danışdığını	47	9.3781	47	0.0303	4	5.4496	4	0.0062	34	4.9148	34	0.0241
cümlələri	47	9.3781	45	0.0290	6	8.1744	6	0.0093	12	1.7346	11	0.0078
bölgəyə	47	9.3781	45	0.0290	4	5.4496	4	0.0062	156	22.5501	148	0.1050
bilmədiklərini	47	9.3781	47	0.0303	11	14.9864	11	0.0170	38	5.4930	36	0.0255
başla	47	9.3781	45	0.0290	21	28.6105	19	0.0293	17	2.4574	16	0.0113
bağışlayır	47	9.3781	46	0.0297	2	2.7248	2	0.0031	68	9.8295	65	0.0461
bar	47	9.3781	45	0.0290	13	17.7112	13	0.0200	38	5.4930	34	0.0241
banka	47	9.3781	45	0.0290	11	14.9864	9	0.0139	61	8.8177	55	0.0390
ağlaya-ağlaya	47	9.3781	47	0.0303	4	5.4496	4	0.0062	25	3.6138	25	0.0177
azadlıqların	47	9.3781	46	0.0297	1	1.3624	1	0.0015	67	9.6850	67	0.0475
əkin	46	9.1785	34	0.0219	2	2.7248	2	0.0031	189	27.3203	154	0.1092
ədəbiyyatını	46	9.1785	42	0.0271	4	5.4496	4	0.0062	54	7.8058	52	0.0369
şərtlərinə	46	9.1785	46	0.0297	4	5.4496	4	0.0062	77	11.1305	76	0.0539
ştatların	46	9.1785	46	0.0297	0	0	0	0	98	14.1661	93	0.0660
İşdə	46	9.1785	46	0.0297	19	25.8857	19	0.0293	19	2.7465	19	0.0135
İrlandiya	46	9.1785	40	0.0258	2	2.7248	2	0.0031	70	10.1186	63	0.0447
öyrətmək	46	9.1785	46	0.0297	8	10.8992	8	0.0123	32	4.6257	31	0.0220
öldürməyə	46	9.1785	45	0.0290	8	10.8992	8	0.0123	37	5.3484	36	0.0255
çəkmədi	46	9.1785	45	0.0290	10	13.6240	10	0.0154	42	6.0712	41	0.0291
çağırmaq	46	9.1785	46	0.0297	4	5.4496	4	0.0062	34	4.9148	33	0.0234
zərdüşt	46	9.1785	44	0.0284	5	6.8120	5	0.0077	59	8.5286	46	0.0326
zəngindir	46	9.1785	46	0.0297	3	4.0872	3	0.0046	98	14.1661	97	0.0688
yığmaq	46	9.1785	45	0.0290	24	32.6977	24	0.0370	30	4.3366	29	0.0206
yönəldilmiş	46	9.1785	44	0.0284	0	0	0	0	132	19.0809	122	0.0865
yetişib	46	9.1785	44	0.0284	6	8.1744	6	0.0093	49	7.0831	48	0.0340
yaxşılığı	46	9.1785	44	0.0284	9	12.2616	9	0.0139	28	4.0475	24	0.0170
yaxşılığa	46	9.1785	45	0.0290	12	16.3488	12	0.0185	36	5.2039	35	0.0248
vətəndaşa	46	9.1785	43	0.0277	3	4.0872	3	0.0046	110	15.9007	106	0.0752
vəsaitləri	46	9.1785	44	0.0284	0	0	0	0	155	22.4056	147	0.1043
vilayətinin	46	9.1785	44	0.0284	3	4.0872	3	0.0046	130	18.7918	127	0.0901
vermədilər	46	9.1785	46	0.0297	9	12.2616	9	0.0139	61	8.8177	61	0.0433
təsdiqlədi	46	9.1785	46	0.0297	8	10.8992	8	0.0123	98	14.1661	98	0.0695
təmkinli	46	9.1785	45	0.0290	2	2.7248	2	0.0031	85	12.2869	83	0.0589
təcrübəyə	46	9.1785	46	0.0297	5	6.8120	5	0.0077	145	20.9601	144	0.1021
təcavüzə	46	9.1785	43	0.0277	1	1.3624	1	0.0015	75	10.8414	72	0.0511
tükənməz	46	9.1785	46	0.0297	3	4.0872	3	0.0046	59	8.5286	58	0.0411
toplayaraq	46	9.1785	46	0.0297	1	1.3624	1	0.0015	79	11.4196	76	0.0539
toplantı	46	9.1785	45	0.0290	5	6.8120	5	0.0077	127	18.3581	117	0.0830
sədaqət	46	9.1785	45	0.0290	6	8.1744	6	0.0093	157	22.6947	152	0.1078
sürülən	46	9.1785	45	0.0290	2	2.7248	2	0.0031	219	31.6569	202	0.1433
sürülməsi	46	9.1785	45	0.0290	0	0	0	0	80	11.5642	73	0.0518
strategiya	46	9.1785	46	0.0297	10	13.6240	10	0.0154	200	28.9104	185	0.1312
sosializm	46	9.1785	40	0.0258	9	12.2616	9	0.0139	63	9.1068	55	0.0390
silahları	46	9.1785	45	0.0290	1	1.3624	1	0.0015	46	6.6494	44	0.0312
sifət	46	9.1785	46	0.0297	14	19.0736	14	0.0216	25	3.6138	21	0.0149
seminarlar	46	9.1785	43	0.0277	5	6.8120	5	0.0077	82	11.8533	75	0.0532
sahələrə	46	9.1785	44	0.0284	3	4.0872	3	0.0046	156	22.5501	150	0.1064
sabitliyin	46	9.1785	42	0.0271	6	8.1744	6	0.0093	390	56.3753	368	0.2610
sabitliyi	46	9.1785	46	0.0297	3	4.0872	3	0.0046	194	28.0431	180	0.1277
rayonlarında	46	9.1785	41	0.0264	4	5.4496	4	0.0062	398	57.5317	355	0.2518
qızıldan	46	9.1785	40	0.0258	5	6.8120	5	0.0077	16	2.3128	14	0.0099
qırıb	46	9.1785	46	0.0297	6	8.1744	6	0.0093	32	4.6257	31	0.0220
qurtaran	46	9.1785	46	0.0297	7	9.5368	7	0.0108	33	4.7702	33	0.0234
qurmuş	46	9.1785	44	0.0284	2	2.7248	2	0.0031	52	7.5167	52	0.0369
qruplara	46	9.1785	42	0.0271	9	12.2616	9	0.0139	41	5.9266	40	0.0284
qoyuram	46	9.1785	45	0.0290	13	17.7112	13	0.0200	22	3.1801	22	0.0156
qiyamı	46	9.1785	41	0.0264	4	5.4496	4	0.0062	14	2.0237	14	0.0099
qeydlər	46	9.1785	42	0.0271	0	0	0	0	58	8.3840	55	0.0390
qarşılığı	46	9.1785	45	0.0290	15	20.4361	13	0.0200	19	2.7465	19	0.0135
qarabağdan	46	9.1785	41	0.0264	10	13.6240	10	0.0154	71	10.2632	71	0.0504
qanunvericiliyin	46	9.1785	46	0.0297	0	0	0	0	184	26.5976	177	0.1255
paytaxta	46	9.1785	43	0.0277	2	2.7248	2	0.0031	74	10.6969	70	0.0496
olunduqdan	46	9.1785	46	0.0297	4	5.4496	4	0.0062	120	17.3463	119	0.0844
ocaqlarında	46	9.1785	43	0.0277	0	0	0	0	90	13.0097	89	0.0631
nida	46	9.1785	37	0.0238	12	16.3488	12	0.0185	21	3.0356	19	0.0135
mətbuatının	46	9.1785	45	0.0290	0	0	0	0	275	39.7518	247	0.1752
məsələlərinə	46	9.1785	46	0.0297	5	6.8120	5	0.0077	221	31.9460	219	0.1553
məqamına	46	9.1785	42	0.0271	0	0	0	0	27	3.9029	27	0.0191
məkkəyə	46	9.1785	42	0.0271	2	2.7248	2	0.0031	23	3.3247	19	0.0135
mütəfəkkir	46	9.1785	45	0.0290	0	0	0	0	32	4.6257	31	0.0220
müttəfiqi	46	9.1785	42	0.0271	0	0	0	0	94	13.5879	88	0.0624
müstəvidə	46	9.1785	44	0.0284	2	2.7248	2	0.0031	233	33.6806	226	0.1603
münasibətlə	46	9.1785	45	0.0290	21	28.6105	21	0.0324	164	23.7065	162	0.1149
mümkündürmü	46	9.1785	46	0.0297	9	12.2616	9	0.0139	66	9.5404	64	0.0454
minir	46	9.1785	44	0.0284	11	14.9864	11	0.0170	40	5.7821	40	0.0284
meyilli	46	9.1785	44	0.0284	5	6.8120	5	0.0077	67	9.6850	66	0.0468
maraqlandırmır	46	9.1785	45	0.0290	5	6.8120	5	0.0077	39	5.6375	39	0.0277
lətifə	46	9.1785	44	0.0284	10	13.6240	10	0.0154	37	5.3484	35	0.0248
konqresi	46	9.1785	44	0.0284	3	4.0872	3	0.0046	122	17.6354	119	0.0844
izlər	46	9.1785	46	0.0297	7	9.5368	7	0.0108	60	8.6731	58	0.0411
ittihamlar	46	9.1785	42	0.0271	0	0	0	0	132	19.0809	128	0.0908
itkin	46	9.1785	44	0.0284	8	10.8992	8	0.0123	122	17.6354	99	0.0702
istefaya	46	9.1785	42	0.0271	12	16.3488	12	0.0185	97	14.0216	94	0.0667
institut	46	9.1785	44	0.0284	1	1.3624	1	0.0015	78	11.2751	73	0.0518
hərəkətinin	46	9.1785	45	0.0290	1	1.3624	1	0.0015	49	7.0831	49	0.0348
hökumətini	46	9.1785	44	0.0284	3	4.0872	3	0.0046	94	13.5879	94	0.0667
hissənin	46	9.1785	43	0.0277	6	8.1744	6	0.0093	107	15.4671	94	0.0667
hesablanır	46	9.1785	45	0.0290	0	0	0	0	43	6.2157	40	0.0284
hadi	46	9.1785	42	0.0271	19	25.8857	19	0.0293	74	10.6969	70	0.0496
gəlməsə	46	9.1785	45	0.0290	16	21.7985	16	0.0247	22	3.1801	22	0.0156
gülüstan	46	9.1785	44	0.0284	11	14.9864	11	0.0170	151	21.8274	134	0.0950
gözlədiyi	46	9.1785	46	0.0297	9	12.2616	9	0.0139	49	7.0831	49	0.0348
göylərin	46	9.1785	43	0.0277	2	2.7248	2	0.0031	21	3.0356	20	0.0142
götürülür	46	9.1785	46	0.0297	5	6.8120	5	0.0077	74	10.6969	73	0.0518
götürmüşdü	46	9.1785	46	0.0297	0	0	0	0	30	4.3366	30	0.0213
görüşündə	46	9.1785	43	0.0277	6	8.1744	6	0.0093	301	43.5102	286	0.2028
görməli	46	9.1785	44	0.0284	9	12.2616	9	0.0139	66	9.5404	66	0.0468
gizlətməyə	46	9.1785	46	0.0297	1	1.3624	1	0.0015	26	3.7584	26	0.0184
geyimlər	46	9.1785	44	0.0284	5	6.8120	5	0.0077	24	3.4693	22	0.0156
geyimi	46	9.1785	45	0.0290	4	5.4496	4	0.0062	52	7.5167	43	0.0305
genişləndirmək	46	9.1785	46	0.0297	5	6.8120	5	0.0077	149	21.5383	148	0.1050
fərdlər	46	9.1785	44	0.0284	2	2.7248	2	0.0031	26	3.7584	25	0.0177
formalarda	46	9.1785	46	0.0297	1	1.3624	1	0.0015	62	8.9622	60	0.0426
etmənin	46	9.1785	44	0.0284	2	2.7248	2	0.0031	11	1.5901	11	0.0078
etmələrinə	46	9.1785	46	0.0297	2	2.7248	2	0.0031	54	7.8058	53	0.0376
etmələrini	46	9.1785	46	0.0297	4	5.4496	4	0.0062	43	6.2157	42	0.0298
etmədilər	46	9.1785	44	0.0284	1	1.3624	1	0.0015	44	6.3603	43	0.0305
edərdilər	46	9.1785	46	0.0297	7	9.5368	7	0.0108	33	4.7702	31	0.0220
edəndir	46	9.1785	46	0.0297	11	14.9864	11	0.0170	17	2.4574	16	0.0113
düşməsinə	46	9.1785	45	0.0290	1	1.3624	1	0.0015	107	15.4671	106	0.0752
dostunu	46	9.1785	45	0.0290	10	13.6240	10	0.0154	21	3.0356	18	0.0128
dilli	46	9.1785	40	0.0258	8	10.8992	8	0.0123	30	4.3366	27	0.0191
dayısı	46	9.1785	33	0.0213	2	2.7248	2	0.0031	31	4.4811	27	0.0191
danışılan	46	9.1785	45	0.0290	11	14.9864	11	0.0170	33	4.7702	33	0.0234
bəndələri	46	9.1785	45	0.0290	0	0	0	0	2	0.2891	2	0.0014
bələdiyyələr	46	9.1785	41	0.0264	0	0	0	0	174	25.1521	141	0.1000
bəlası	46	9.1785	45	0.0290	8	10.8992	8	0.0123	10	1.4455	10	0.0071
bəhrəsini	46	9.1785	45	0.0290	6	8.1744	6	0.0093	160	23.1283	158	0.1121
bəhanələr	46	9.1785	42	0.0271	6	8.1744	6	0.0093	37	5.3484	35	0.0248
bölmədə	46	9.1785	39	0.0251	9	12.2616	9	0.0139	89	12.8651	79	0.0560
buyurduğu	46	9.1785	44	0.0284	0	0	0	0	22	3.1801	22	0.0156
biləcəksiniz	46	9.1785	46	0.0297	12	16.3488	12	0.0185	14	2.0237	14	0.0099
biliklərin	46	9.1785	41	0.0264	3	4.0872	3	0.0046	44	6.3603	40	0.0284
ağırdır	46	9.1785	45	0.0290	5	6.8120	5	0.0077	84	12.1424	84	0.0596
ağır-ağır	46	9.1785	44	0.0284	0	0	0	0	14	2.0237	14	0.0099
ayadək	46	9.1785	43	0.0277	0	0	0	0	15	2.1683	11	0.0078
artist	46	9.1785	39	0.0251	8	10.8992	7	0.0108	134	19.3700	130	0.0922
arabir	46	9.1785	46	0.0297	10	13.6240	10	0.0154	91	13.1542	79	0.0560
anladır	46	9.1785	41	0.0264	1	1.3624	1	0.0015	14	2.0237	14	0.0099
anasından	46	9.1785	45	0.0290	1	1.3624	1	0.0015	26	3.7584	25	0.0177
alırdılar	46	9.1785	45	0.0290	0	0	0	0	40	5.7821	40	0.0284
alqış	46	9.1785	45	0.0290	9	12.2616	8	0.0123	47	6.7939	35	0.0248
almasına	46	9.1785	46	0.0297	0	0	0	0	113	16.3344	112	0.0794
adamlarına	46	9.1785	44	0.0284	1	1.3624	1	0.0015	88	12.7206	88	0.0624
adambaşına	46	9.1785	45	0.0290	15	20.4361	15	0.0231	246	35.5598	204	0.1447
о	45	8.9790	39	0.0251	0	0	0	0	1	0.1446	1	0.0007
əşyaların	45	8.9790	44	0.0284	0	0	0	0	47	6.7939	39	0.0277
əməlin	45	8.9790	43	0.0277	1	1.3624	1	0.0015	36	5.2039	26	0.0184
əhalisinə	45	8.9790	45	0.0290	0	0	0	0	76	10.9860	74	0.0525
şəhərindəki	45	8.9790	45	0.0290	10	13.6240	10	0.0154	206	29.7777	202	0.1433
şəfaət	45	8.9790	33	0.0213	0	0	0	0	29	4.1920	17	0.0121
şirk	45	8.9790	40	0.0258	2	2.7248	2	0.0031	7	1.0119	6	0.0043
